Public_MAG_ID	public_fasta_filename	genome_file	AT_BatchID	user_genome	Domain	phylum	class	order	family	genus	species	no_species_assignment	Completeness	Contamination	Strain_heterogeneity	Size	N50
RESPICAT_MAG_000084	RESPICAT_MAG_000084.fna	RESPICAT_RT_B07_Multi_batch_SRR13340984_MAG107.fasta	RT_B07_Multi_batch	MAG107	Bacteria	Bacillota_A	Clostridia	Tissierellales	Peptoniphilaceae	Peptoniphilus_A	Peptoniphilus_A lacrimalis	FALSE	99.3	0	0	1809421	93835
RESPICAT_MAG_000085	RESPICAT_MAG_000085.fna	RESPICAT_RT_B07_Multi_batch_SRR13340984_MAG109.fasta	RT_B07_Multi_batch	MAG109	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	Eubacterium_B	Eubacterium_B infirmum	FALSE	99.29	0	0	1753776	89099
RESPICAT_MAG_000086	RESPICAT_MAG_000086.fna	RESPICAT_RT_B07_Multi_batch_SRR13340984_MAG113.fasta	RT_B07_Multi_batch	MAG113	Bacteria	Bacillota_A	Clostridia	Tissierellales	Peptoniphilaceae	Finegoldia	Finegoldia magna	FALSE	98.78	0.2	0	1546623	156458
RESPICAT_MAG_000087	RESPICAT_MAG_000087.fna	RESPICAT_RT_B07_Multi_batch_SRR13341001_MAG117.fasta	RT_B07_Multi_batch	MAG117	Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	Rothia mucilaginosa_A	FALSE	99.11	0	0	2173449	231819
RESPICAT_MAG_000088	RESPICAT_MAG_000088.fna	RESPICAT_RT_B07_Multi_batch_SRR13341007_MAG042.fasta	RT_B07_Multi_batch	MAG042	Bacteria	Bacillota	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus epidermidis	FALSE	99.81	0	0	2354203	106285
RESPICAT_MAG_000089	RESPICAT_MAG_000089.fna	RESPICAT_RT_B07_Multi_batch_SRR13341007_MAG101.fasta	RT_B07_Multi_batch	MAG101	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus crispatus	FALSE	99.03	0	0	2077098	72255
RESPICAT_MAG_000090	RESPICAT_MAG_000090.fna	RESPICAT_RT_B07_Multi_batch_SRR13341007_MAG118.fasta	RT_B07_Multi_batch	MAG118	Bacteria	Bacillota	Bacilli	RFN20	CAG-288	Enterosoma	NA	TRUE	96.82	0	0	1693342	181102
RESPICAT_MAG_000091	RESPICAT_MAG_000091.fna	RESPICAT_RT_B07_Multi_batch_SRR13341007_MAG121.fasta	RT_B07_Multi_batch	MAG121	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	FALSE	99.97	0.04	0	4936390	203995
RESPICAT_MAG_000092	RESPICAT_MAG_000092.fna	RESPICAT_RT_B07_Multi_batch_SRR13341010_MAG057.fasta	RT_B07_Multi_batch	MAG057	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella oulorum	FALSE	98.24	0	0	2608635	59896
RESPICAT_MAG_000093	RESPICAT_MAG_000093.fna	RESPICAT_RT_B07_Multi_batch_SRR13341010_MAG065.fasta	RT_B07_Multi_batch	MAG065	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	FALSE	100	0.07	0	5310763	170505
RESPICAT_MAG_000094	RESPICAT_MAG_000094.fna	RESPICAT_RT_B07_Multi_batch_SRR13341010_MAG123.fasta	RT_B07_Multi_batch	MAG123	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella veroralis	FALSE	97.3	0	0	2470092	114316
RESPICAT_MAG_000095	RESPICAT_MAG_000095.fna	RESPICAT_RT_B07_Multi_batch_SRR13341012_MAG124.fasta	RT_B07_Multi_batch	MAG124	Bacteria	Bacillota_A	Clostridia	Tissierellales	Peptoniphilaceae	Parvimonas	Parvimonas micra	FALSE	98.48	0.61	0	1517827	179317
RESPICAT_MAG_000096	RESPICAT_MAG_000096.fna	RESPICAT_RT_B07_Multi_batch_SRR13341012_MAG130.fasta	RT_B07_Multi_batch	MAG130	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter_A	Campylobacter_A concisus_A	FALSE	99.01	0.56	0	1954978	21450
RESPICAT_MAG_000097	RESPICAT_MAG_000097.fna	RESPICAT_RT_B07_Multi_batch_SRR13341012_MAG131.fasta	RT_B07_Multi_batch	MAG131	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosynbacteraceae	Nanosynbacter	NA	TRUE	65.81	0.85	0	724857	408273
RESPICAT_MAG_000098	RESPICAT_MAG_000098.fna	RESPICAT_RT_B07_Multi_batch_SRR13341013_MAG007.fasta	RT_B07_Multi_batch	MAG007	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella oris	FALSE	99.32	0.03	0	3025252	102621
RESPICAT_MAG_000099	RESPICAT_MAG_000099.fna	RESPICAT_RT_B07_Multi_batch_SRR13341013_MAG133.fasta	RT_B07_Multi_batch	MAG133	Bacteria	Actinomycetota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium aurimucosum	FALSE	91.59	0	0	2343503	83694
RESPICAT_MAG_000100	RESPICAT_MAG_000100.fna	RESPICAT_RT_B07_Multi_batch_SRR13341015_MAG030.fasta	RT_B07_Multi_batch	MAG030	Bacteria	Actinomycetota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium simulans	FALSE	98.24	0.09	0	2480869	174871
RESPICAT_MAG_000101	RESPICAT_MAG_000101.fna	RESPICAT_RT_B07_Multi_batch_SRR13341015_MAG085.fasta	RT_B07_Multi_batch	MAG085	Bacteria	Actinomycetota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium jeikeium_A	FALSE	99.1	0	0	2135325	331010
RESPICAT_MAG_000102	RESPICAT_MAG_000102.fna	RESPICAT_RT_B07_Multi_batch_SRR13341015_MAG134.fasta	RT_B07_Multi_batch	MAG134	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	NA	TRUE	99.92	0.31	0	2143334	70176
RESPICAT_MAG_000103	RESPICAT_MAG_000103.fna	RESPICAT_RT_B07_Multi_batch_SRR13341015_MAG136.fasta	RT_B07_Multi_batch	MAG136	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella enoeca	FALSE	79.84	0.23	0	2060571	8560
RESPICAT_MAG_000104	RESPICAT_MAG_000104.fna	RESPICAT_RT_B07_Multi_batch_SRR13341015_MAG139.fasta	RT_B07_Multi_batch	MAG139	Bacteria	Bacillota_A	Clostridia	Tissierellales	Peptoniphilaceae	Finegoldia	Finegoldia magna_F	FALSE	86.79	0	0	1373063	114401
RESPICAT_MAG_000105	RESPICAT_MAG_000105.fna	RESPICAT_RT_B07_Multi_batch_SRR13341017_MAG014.fasta	RT_B07_Multi_batch	MAG014	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella nanceiensis	FALSE	99.32	0	0	2318365	358393
RESPICAT_MAG_000106	RESPICAT_MAG_000106.fna	RESPICAT_RT_B07_Multi_batch_SRR13341017_MAG031.fasta	RT_B07_Multi_batch	MAG031	Bacteria	Bacillota	Bacilli	Staphylococcales	Gemellaceae	Gemella	Gemella morbillorum	FALSE	98.56	0	0	1669202	133635
RESPICAT_MAG_000107	RESPICAT_MAG_000107.fna	RESPICAT_RT_B07_Multi_batch_SRR13341017_MAG110.fasta	RT_B07_Multi_batch	MAG110	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	Gallibacter	Gallibacter brachus	FALSE	96.1	0.71	0	1460898	281998
RESPICAT_MAG_000108	RESPICAT_MAG_000108.fna	RESPICAT_RT_B07_Multi_batch_SRR13341017_MAG140.fasta	RT_B07_Multi_batch	MAG140	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter_B	NA	TRUE	97.47	0.6	75	2105618	53287
RESPICAT_MAG_000109	RESPICAT_MAG_000109.fna	RESPICAT_RT_B07_Multi_batch_SRR13341017_MAG142.fasta	RT_B07_Multi_batch	MAG142	Bacteria	Actinomycetota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium aurimucosum_C	FALSE	98.03	0.09	50	2654769	20909
RESPICAT_MAG_000110	RESPICAT_MAG_000110.fna	RESPICAT_RT_B07_Multi_batch_SRR13341017_MAG145.fasta	RT_B07_Multi_batch	MAG145	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	Mogibacterium	Mogibacterium timidum	FALSE	98.58	0	0	1760503	175867
RESPICAT_MAG_000111	RESPICAT_MAG_000111.fna	RESPICAT_RT_B07_Multi_batch_SRR13341020_MAG148.fasta	RT_B07_Multi_batch	MAG148	Bacteria	Bacillota_C	Negativicutes	Selenomonadales	Selenomonadaceae	Centipeda	Centipeda sp000286455	FALSE	92.01	3.67	56	2110244	9189
RESPICAT_MAG_000112	RESPICAT_MAG_000112.fna	RESPICAT_RT_B07_Multi_batch_SRR13341029_MAG149.fasta	RT_B07_Multi_batch	MAG149	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia cenocepacia	FALSE	99.87	0.6	0	7723971	197910
RESPICAT_MAG_000113	RESPICAT_MAG_000113.fna	RESPICAT_RT_B07_Multi_batch_SRR13341033_MAG135.fasta	RT_B07_Multi_batch	MAG135	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Fannyhessea	Fannyhessea vaginae	FALSE	100	0	0	1430067	140510
RESPICAT_MAG_000114	RESPICAT_MAG_000114.fna	RESPICAT_RT_B07_Multi_batch_SRR13341039_MAG022.fasta	RT_B07_Multi_batch	MAG022	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Peptostreptococcus	Peptostreptococcus sp900759325	FALSE	97.9	0	0	1696386	68926
RESPICAT_MAG_000115	RESPICAT_MAG_000115.fna	RESPICAT_RT_B07_Multi_batch_SRR13341039_MAG147.fasta	RT_B07_Multi_batch	MAG147	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium animalis	FALSE	100	0.56	0	2128416	44298
RESPICAT_MAG_000116	RESPICAT_MAG_000116.fna	RESPICAT_RT_B07_Multi_batch_SRR13341039_MAG152.fasta	RT_B07_Multi_batch	MAG152	Bacteria	Bacillota_C	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella atypica	FALSE	100	0	0	2165984	78514
RESPICAT_MAG_000117	RESPICAT_MAG_000117.fna	RESPICAT_RT_B07_Multi_batch_SRR13341039_MAG153.fasta	RT_B07_Multi_batch	MAG153	Bacteria	Bacillota_A	Clostridia	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus nagyae	FALSE	82.46	1.71	0	1742369	10141
RESPICAT_MAG_000118	RESPICAT_MAG_000118.fna	RESPICAT_RT_B07_Multi_batch_SRR13341039_MAG154.fasta	RT_B07_Multi_batch	MAG154	Bacteria	Bacillota_A	Clostridia	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus jeddahensis	FALSE	98.78	0.39	0	1678309	54874
RESPICAT_MAG_000119	RESPICAT_MAG_000119.fna	RESPICAT_RT_B07_Multi_batch_SRR13341039_MAG155.fasta	RT_B07_Multi_batch	MAG155	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	Mogibacterium	Mogibacterium diversum	FALSE	99.29	0	0	1624175	77346
RESPICAT_MAG_000120	RESPICAT_MAG_000120.fna	RESPICAT_RT_B07_Multi_batch_SRR13341039_MAG156.fasta	RT_B07_Multi_batch	MAG156	Bacteria	Bacillota_A	Clostridia	Tissierellales	Peptoniphilaceae	Peptoniphilus_A	Peptoniphilus_A lacydonensis	FALSE	98.6	0	0	1533369	69992
RESPICAT_MAG_000121	RESPICAT_MAG_000121.fna	RESPICAT_RT_B07_Multi_batch_SRR13341041_MAG080.fasta	RT_B07_Multi_batch	MAG080	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp015256945	FALSE	98.2	0.96	0	2697875	154781
RESPICAT_MAG_000122	RESPICAT_MAG_000122.fna	RESPICAT_RT_B07_Multi_batch_SRR13341048_MAG137.fasta	RT_B07_Multi_batch	MAG137	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella_I	Olsenella_I phocaeensis	FALSE	100	0	0	2171587	166653
RESPICAT_MAG_000123	RESPICAT_MAG_000123.fna	RESPICAT_RT_B07_Multi_batch_SRR13341057_MAG043.fasta	RT_B07_Multi_batch	MAG043	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus intermedius	FALSE	98.23	0	0	1860012	188717
RESPICAT_MAG_000124	RESPICAT_MAG_000124.fna	RESPICAT_RT_B07_Multi_batch_SRR13341057_MAG122.fasta	RT_B07_Multi_batch	MAG122	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus gasseri	FALSE	99.03	0	0	1813964	325277
RESPICAT_MAG_000125	RESPICAT_MAG_000125.fna	RESPICAT_RT_B07_Multi_batch_SRR13341057_MAG158.fasta	RT_B07_Multi_batch	MAG158	Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Micrococcaceae	Pseudoglutamicibacter	Pseudoglutamicibacter cumminsii	FALSE	96.26	0.57	0	2109165	157615
RESPICAT_MAG_000126	RESPICAT_MAG_000126.fna	RESPICAT_RT_B07_Multi_batch_SRR13341057_MAG160.fasta	RT_B07_Multi_batch	MAG160	Bacteria	Bacillota_A	Clostridia	Tissierellales	Peptoniphilaceae	Anaerococcus	NA	TRUE	84.76	0	0	1757650	93878
RESPICAT_MAG_000127	RESPICAT_MAG_000127.fna	RESPICAT_RT_B07_Multi_batch_SRR13341060_MAG161.fasta	RT_B07_Multi_batch	MAG161	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus_B	Enterococcus_B faecium	FALSE	99.63	0	0	2835967	29784
RESPICAT_MAG_000128	RESPICAT_MAG_000128.fna	RESPICAT_RT_B07_Multi_batch_SRR13341062_MAG059.fasta	RT_B07_Multi_batch	MAG059	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus anginosus_C	FALSE	100	0.09	0	1896435	95540
RESPICAT_MAG_000129	RESPICAT_MAG_000129.fna	RESPICAT_RT_B07_Multi_batch_SRR13341062_MAG159.fasta	RT_B07_Multi_batch	MAG159	Bacteria	Bacillota	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus simulans	FALSE	99.45	0.55	0	2727139	76181
RESPICAT_MAG_000130	RESPICAT_MAG_000130.fna	RESPICAT_RT_B07_Multi_batch_SRR15839755_MAG167.fasta	RT_B07_Multi_batch	MAG167	Bacteria	Bacillota	Bacilli	RF39	UBA660	RUG343	NA	TRUE	93.54	1.12	0	1150108	96483
RESPICAT_MAG_000131	RESPICAT_MAG_000131.fna	RESPICAT_RT_B07_Multi_batch_SRR15839758_MAG174.fasta	RT_B07_Multi_batch	MAG174	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA	TRUE	95	2.03	50	1811087	25477
RESPICAT_MAG_000132	RESPICAT_MAG_000132.fna	RESPICAT_RT_B07_Multi_batch_SRR15839763_MAG178.fasta	RT_B07_Multi_batch	MAG178	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosynbacteraceae	Nanosynbacter	NA	TRUE	51.17	2.66	100	582435	5722
RESPICAT_MAG_000133	RESPICAT_MAG_000133.fna	RESPICAT_RT_B07_Multi_batch_SRR15839767_MAG165.fasta	RT_B07_Multi_batch	MAG165	Bacteria	Patescibacteria	JAEDAM01	Absconditabacterales	Absconditicoccaceae	HOT-345	HOT-345 sp916049765	FALSE	59.56	0	0	962292	64085
RESPICAT_MAG_000134	RESPICAT_MAG_000134.fna	RESPICAT_RT_B07_Multi_batch_SRR15839768_MAG184.fasta	RT_B07_Multi_batch	MAG184	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter_A	NA	TRUE	99.5	0.76	0	2137844	156072
RESPICAT_MAG_000135	RESPICAT_MAG_000135.fna	RESPICAT_RT_B07_Multi_batch_SRR15839768_MAG187.fasta	RT_B07_Multi_batch	MAG187	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp927910885	FALSE	98.99	0.62	66.67	2924078	60344
RESPICAT_MAG_000136	RESPICAT_MAG_000136.fna	RESPICAT_RT_B07_Multi_batch_SRR15839769_MAG194.fasta	RT_B07_Multi_batch	MAG194	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Saccharimonas	NA	TRUE	63.43	1.85	50	774267	11300
RESPICAT_MAG_000137	RESPICAT_MAG_000137.fna	RESPICAT_RT_B07_Multi_batch_SRR15839769_MAG195.fasta	RT_B07_Multi_batch	MAG195	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosyncoccaceae	Nanosyncoccus	NA	TRUE	62.11	0	0	709499	77753
RESPICAT_MAG_000138	RESPICAT_MAG_000138.fna	RESPICAT_RT_B07_Multi_batch_SRR15839771_MAG186.fasta	RT_B07_Multi_batch	MAG186	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga leadbetteri	FALSE	99.05	0	0	2422874	65601
RESPICAT_MAG_000139	RESPICAT_MAG_000139.fna	RESPICAT_RT_B07_Multi_batch_SRR15839771_MAG200.fasta	RT_B07_Multi_batch	MAG200	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	Mogibacterium	Mogibacterium sp916438645	FALSE	82.05	1.31	80	1241787	9118
RESPICAT_MAG_000140	RESPICAT_MAG_000140.fna	RESPICAT_RT_B07_Multi_batch_SRR15839771_MAG201.fasta	RT_B07_Multi_batch	MAG201	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosyncoccaceae	Nanosyncoccus	Nanosyncoccus nanoralicus	FALSE	84.33	0	0	774845	98287
RESPICAT_MAG_000141	RESPICAT_MAG_000141.fna	RESPICAT_RT_B07_Multi_batch_SRR15839771_MAG202.fasta	RT_B07_Multi_batch	MAG202	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	CAJPTX01	Bacteroides_D	Bacteroides_D sp013333195	FALSE	94.13	0.63	0	2035712	22133
RESPICAT_MAG_000142	RESPICAT_MAG_000142.fna	RESPICAT_RT_B07_Multi_batch_SRR15839771_MAG205.fasta	RT_B07_Multi_batch	MAG205	Bacteria	Patescibacteria	JAEDAM01	Absconditabacterales	Absconditicoccaceae	HOT-345	NA	TRUE	52.48	0	0	996455	63825
RESPICAT_MAG_000143	RESPICAT_MAG_000143.fna	RESPICAT_RT_B07_Multi_batch_SRR15839776_MAG164.fasta	RT_B07_Multi_batch	MAG164	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella melaninogenica_A	FALSE	98.31	0	0	2874874	168550
RESPICAT_MAG_000144	RESPICAT_MAG_000144.fna	RESPICAT_RT_B07_Multi_batch_SRR15839777_MAG176.fasta	RT_B07_Multi_batch	MAG176	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	NA	TRUE	99.61	0.1	0	1941573	266311
RESPICAT_MAG_000145	RESPICAT_MAG_000145.fna	RESPICAT_RT_B07_Multi_batch_SRR15839777_MAG211.fasta	RT_B07_Multi_batch	MAG211	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanogingivalaceae	Nanogingivalis	NA	TRUE	61.86	0	0	574078	19346
RESPICAT_MAG_000146	RESPICAT_MAG_000146.fna	RESPICAT_RT_B07_Multi_batch_SRR15839777_MAG212.fasta	RT_B07_Multi_batch	MAG212	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	Hornefia	Hornefia nodata	FALSE	90.62	1.42	0	1422612	8214
RESPICAT_MAG_000147	RESPICAT_MAG_000147.fna	RESPICAT_RT_B07_Multi_batch_SRR8290082_MAG238.fasta	RT_B07_Multi_batch	MAG238	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	JABCPE02	NA	TRUE	97.85	0	0	1735224	24083
RESPICAT_MAG_000148	RESPICAT_MAG_000148.fna	RESPICAT_RT_B07_Multi_batch_SRR8290087_MAG244.fasta	RT_B07_Multi_batch	MAG244	Bacteria	Actinomycetota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium sp915275065	FALSE	87.65	1.33	50	2617390	8752
RESPICAT_MAG_000149	RESPICAT_MAG_000149.fna	RESPICAT_RT_B07_Multi_batch_SRR8290089_MAG247.fasta	RT_B07_Multi_batch	MAG247	Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces sp001278845	FALSE	95.11	2.37	0	3256351	14890
RESPICAT_MAG_000150	RESPICAT_MAG_000150.fna	RESPICAT_RT_B07_Multi_batch_SRR8290090_MAG250.fasta	RT_B07_Multi_batch	MAG250	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA	TRUE	96.02	0.12	0	2261688	77381
RESPICAT_MAG_000151	RESPICAT_MAG_000151.fna	RESPICAT_RT_B07_Multi_batch_SRR8290091_MAG253.fasta	RT_B07_Multi_batch	MAG253	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	JABCPE02	NA	TRUE	96.77	0	0	1741019	18458
RESPICAT_MAG_000152	RESPICAT_MAG_000152.fna	RESPICAT_RT_B07_Multi_batch_SRR8290095_MAG254.fasta	RT_B07_Multi_batch	MAG254	Bacteria	Bacillota	Bacilli	Staphylococcales	Gemellaceae	Gemella	NA	TRUE	97.89	0.57	0	1699876	16568
RESPICAT_MAG_000153	RESPICAT_MAG_000153.fna	RESPICAT_RT_B07_Multi_batch_SRR8290097_MAG237.fasta	RT_B07_Multi_batch	MAG237	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	NA	TRUE	99.05	0	0	2124231	34460
RESPICAT_MAG_000154	RESPICAT_MAG_000154.fna	RESPICAT_RT_B07_Multi_batch_SRR8290101_MAG260.fasta	RT_B07_Multi_batch	MAG260	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanogingivalaceae	Nanogingivalis	Nanogingivalis sp900555945	FALSE	64.59	0	0	618403	220396
RESPICAT_MAG_000155	RESPICAT_MAG_000155.fna	RESPICAT_RT_B07_Multi_batch_SRR8290102_MAG262.fasta	RT_B07_Multi_batch	MAG262	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus	Lactiplantibacillus plantarum	FALSE	99.38	2.78	0	3309393	63639
RESPICAT_MAG_000156	RESPICAT_MAG_000156.fna	RESPICAT_RT_B07_Multi_batch_SRR8290110_MAG177.fasta	RT_B07_Multi_batch	MAG177	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Moraxella	Moraxella sp916720335	FALSE	94.78	0	0	1906535	75060
RESPICAT_MAG_000157	RESPICAT_MAG_000157.fna	RESPICAT_RT_B07_Multi_batch_SRR8290112_MAG270.fasta	RT_B07_Multi_batch	MAG270	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Saccharimonas	NA	TRUE	59.54	0.85	0	996396	23953
RESPICAT_MAG_000158	RESPICAT_MAG_000158.fna	RESPICAT_RT_B07_Multi_batch_SRR8290115_MAG271.fasta	RT_B07_Multi_batch	MAG271	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosynbacteraceae	Nanosynbacter	NA	TRUE	62.82	0.85	0	839603	11697
RESPICAT_MAG_000159	RESPICAT_MAG_000159.fna	RESPICAT_RT_B07_Multi_batch_SRR8290116_MAG272.fasta	RT_B07_Multi_batch	MAG272	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter_A	Campylobacter_A concisus_R	FALSE	99.14	0.12	0	1774361	65430
RESPICAT_MAG_000160	RESPICAT_MAG_000160.fna	RESPICAT_RT_B07_Multi_batch_SRR8290119_MAG162.fasta	RT_B07_Multi_batch	MAG162	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_A	Lautropia	Lautropia mirabilis	FALSE	98.66	0	0	3136622	130070
RESPICAT_MAG_000161	RESPICAT_MAG_000161.fna	RESPICAT_RT_B07_Multi_batch_SRR8290121_MAG227.fasta	RT_B07_Multi_batch	MAG227	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga bilenii	FALSE	98.25	0.83	33.33	2303526	31615
RESPICAT_MAG_000162	RESPICAT_MAG_000162.fna	RESPICAT_RT_B07_Multi_batch_SRR8290121_MAG246.fasta	RT_B07_Multi_batch	MAG246	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales_A	Pasteurellaceae	Aggregatibacter	Aggregatibacter segnis	FALSE	91.51	1.85	78.95	1763546	12471
RESPICAT_MAG_000163	RESPICAT_MAG_000163.fna	RESPICAT_RT_B07_Multi_batch_SRR8290121_MAG278.fasta	RT_B07_Multi_batch	MAG278	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter_A	NA	TRUE	98.95	1.24	25	2231784	26302
RESPICAT_MAG_000164	RESPICAT_MAG_000164.fna	RESPICAT_RT_B07_Multi_batch_SRR8290125_MAG283.fasta	RT_B07_Multi_batch	MAG283	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA	TRUE	97.57	8.04	73.68	2028083	19307
RESPICAT_MAG_000165	RESPICAT_MAG_000165.fna	RESPICAT_RT_B07_Multi_batch_SRR8290126_MAG224.fasta	RT_B07_Multi_batch	MAG224	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Neisseriaceae	CAJPNX01	CAJPNX01 sp905372165	FALSE	97.44	0.79	50	2129383	32194
RESPICAT_MAG_000166	RESPICAT_MAG_000166.fna	RESPICAT_RT_B07_Multi_batch_SRR8290126_MAG286.fasta	RT_B07_Multi_batch	MAG286	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus sp000187745	FALSE	94.1	2.87	71.43	1939767	9562
RESPICAT_MAG_000167	RESPICAT_MAG_000167.fna	RESPICAT_RT_B08_Multi_PRJNA757846_SRR15667045_MAG08.fasta	RT_B08_Multi_PRJNA757846	MAG08	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella aurantiaca	FALSE	98.27	0.34	0	2589845	53378
RESPICAT_MAG_000168	RESPICAT_MAG_000168.fna	RESPICAT_RT_B08_Multi_PRJNA757846_SRR15667046_MAG12.fasta	RT_B08_Multi_PRJNA757846	MAG12	Bacteria	Bacillota	Bacilli	Mycoplasmatales	Metamycoplasmataceae	Metamycoplasma	NA	TRUE	78.79	0.45	0	701453	129037
